StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Gender,Gender_4_TEXT,age_1,marital,Ethnicity_1,Ethnicity_2,Ethnicity_3,Ethnicity_4,Ethnicity_5,Ethnicity_6,Ethnicity_7,Ethnicity_8,Ethnicity_-99,Ethnicity_8_TEXT,Income,sex_or,Education,Moderators2_t_First Click,Moderators2_t_Last Click,Moderators2_t_Page Submit,Moderators2_t_Click Count,PROLIFIC_PID,GrpNum,STUDY_ID,SESSION_ID
4/10/2024 14:13,4/10/2024 14:13,0,174.63.182.225,100,26,1,4/10/2024 14:13,R_5frMw5QxrdmMfH5,,,,,29.1254,-82.0076,anonymous,EN,2,,38,1,,1,,,1,,,,,,3,1,5,1.451,24.025,25.344,8,65cb64bd432d01b6af029d27,4,6616a611b1d4fd89aac7dfaa,6617006a39340bf59586ca39
4/10/2024 14:13,4/10/2024 14:13,0,73.171.167.142,100,20,1,4/10/2024 14:13,R_5CjkedfZGUmfRG1,,,,,30.1227,-81.351,anonymous,EN,1,,73,2,,1,,,,,,,,,4,1,5,1.417,17.468,18.8,9,5d8a1d20d1afcb0019d7390b,18,6616a611b1d4fd89aac7dfaa,661700b87a847632c50ae54f
4/10/2024 14:13,4/10/2024 14:13,0,70.131.33.210,100,25,1,4/10/2024 14:13,R_5CdefTj2jB99iDh,,,,,38.7987,-90.5034,anonymous,EN,1,,36,1,,1,,1,,,,,,,1,1,2,4.134,22.401,24.06,9,65837158eeba09ad03e97f7d,10,6616a611b1d4fd89aac7dfaa,66170086eef3093a7e3962e8
4/10/2024 14:12,4/10/2024 14:13,0,107.77.229.95,100,62,1,4/10/2024 14:13,R_7n6LrQVBi4yDVRy,,,,,33.9883,-118.3294,anonymous,EN,2,,53,2,,1,,,,,,,,,6,1,2,1.402,58.958,61.464,14,65ece7276520f931963292b2,11,6616a611b1d4fd89aac7dfaa,66170074e846d11d7f7b32b0
4/10/2024 14:13,4/10/2024 14:13,0,70.127.128.86,100,32,1,4/10/2024 14:13,R_5yl9HA4LRgCJzqD,,,,,27.8407,-82.7155,anonymous,EN,1,,33,1,,,,,,,,,1,,2,1,3,3.09,29.343,31.474,14,65e12ec8d0d8d06b822ba198,7,6616a611b1d4fd89aac7dfaa,6617009b92dd647160780aed
4/10/2024 14:13,4/10/2024 14:13,0,104.5.108.35,100,38,1,4/10/2024 14:13,R_4yNqRDi7PsBdvXj,,,,,36.1723,-86.6608,anonymous,EN,1,,32,1,,,,,,1,,,,,4,1,4,26.387,36.682,37.202,7,5c5c451500b69200011bb8bf,12,6616a611b1d4fd89aac7dfaa,661700cac4782334679d7bbb
4/10/2024 14:13,4/10/2024 14:13,0,68.7.58.169,100,22,1,4/10/2024 14:13,R_8pR8WthcDJyBLeR,,,,,32.7404,-117.1355,anonymous,EN,1,,32,1,,,,,,,,1,,Caucasian/Hispanic,3,1,4,0.937,20.351,20.939,8,628f9ef985fa6d3dc816672c,3,6616a611b1d4fd89aac7dfaa,6617007bd659f18714af1051
4/10/2024 14:13,4/10/2024 14:13,0,166.205.190.49,100,34,1,4/10/2024 14:13,R_8Ec4fCPyjZaLiTM,,,,,32.7797,-96.8022,anonymous,EN,2,,37,2,,,1,,,,,,,,2,3,5,14.968,32.532,33.177,17,5ffa65ae7211c742f5e88aaf,6,6616a611b1d4fd89aac7dfaa,6617008634d6f85d29e8740d
4/10/2024 14:12,4/10/2024 14:13,0,23.243.49.202,100,61,1,4/10/2024 14:13,R_2Rh8zpyoz5DGPTz,,,,,33.9073,-118.0087,anonymous,EN,2,,47,2,,,,,1,,,,,,5,1,4,36.486,58.584,59.574,23,5db6f5c8c5ffeb000ac7cfb2,6,6616a611b1d4fd89aac7dfaa,661700842911f89c6e293189
4/10/2024 14:13,4/10/2024 14:14,0,107.132.212.118,100,20,1,4/10/2024 14:14,R_3fZAVWS4SxgxLKc,,,,,32.6387,-117.0801,anonymous,EN,1,,48,1,,,,1,,,,,,,6,1,2,1.244,18.478,20.061,7,5dd32014b51b3e33ec0d07cc,16,6616a611b1d4fd89aac7dfaa,661700c90e37da0dc699b7c9
4/10/2024 14:13,4/10/2024 14:14,0,71.185.248.21,100,13,1,4/10/2024 14:14,R_2Rf4fESeEQtfdiS,,,,,40.0574,-75.4017,anonymous,EN,1,,40,2,,1,,,,,,,,,6,1,5,1.253,12.091,12.702,8,60d53f65d1f77cc84247be14,3,6616a611b1d4fd89aac7dfaa,661700963f413e74e22dca3f
4/10/2024 14:13,4/10/2024 14:14,0,66.97.50.47,100,18,1,4/10/2024 14:14,R_24O8SHVyMuC5MXc,,,,,30.03,-90.7395,anonymous,EN,2,,23,1,,1,,,,,,,,,1,3,2,1.241,16.773,17.481,7,5dd9df0e946f7c97406a55ea,8,6616a611b1d4fd89aac7dfaa,661700c7ef5ff84605f43f02
4/10/2024 14:13,4/10/2024 14:14,0,68.196.235.66,100,15,1,4/10/2024 14:14,R_7GB7cjP2v04U3Ku,,,,,41.2182,-73.8911,anonymous,EN,1,,43,1,,1,,,,,,,,,3,1,5,1.805,13.227,13.805,9,5a0a30d90fff620001a6c16d,1,6616a611b1d4fd89aac7dfaa,661700ded6aa0b2d8bffc6ef
4/10/2024 14:13,4/10/2024 14:14,0,73.103.148.122,100,24,1,4/10/2024 14:14,R_8FbkUZFr0QLQwl3,,,,,39.7954,-86.2658,anonymous,EN,3,,31,1,,1,,,,,,,,,1,3,2,1.8,22.518,23.991,14,65f0e572d1ca00e646860bff,2,6616a611b1d4fd89aac7dfaa,6617009ae5e593b2b357310b
4/10/2024 14:13,4/10/2024 14:14,0,132.147.5.19,100,26,1,4/10/2024 14:14,R_3lx05AOvtgnhwXf,,,,,39.0904,-79.46,anonymous,EN,2,,34,3,,1,,,1,,,,,,2,3,2,3.153,24.266,25.923,8,5be0f92f4c397b0001ec4e35,9,6616a611b1d4fd89aac7dfaa,661700d9052026667ea741df
4/10/2024 14:13,4/10/2024 14:14,0,135.129.154.162,100,18,1,4/10/2024 14:14,R_81u8mVwI7evIuZr,,,,,40.5452,-112.2973,anonymous,EN,1,,33,1,,1,,,,,,,,,1,1,2,3.513,16.296,17.33,8,5a444e06817d1800018d11be,1,6616a611b1d4fd89aac7dfaa,661700e421d1564d6619e5d1
4/10/2024 14:13,4/10/2024 14:14,0,162.199.200.77,100,17,1,4/10/2024 14:14,R_7MlBtQYhphBz7eF,,,,,33.6416,-117.6898,anonymous,EN,2,,29,1,,,,1,,,,,,,2,1,4,1.146,16.35,17.236,7,6112c911a83cc494df38b468,8,6616a611b1d4fd89aac7dfaa,661700f75bd3d8a5a8ca1de1
4/10/2024 14:14,4/10/2024 14:14,0,69.121.164.53,100,13,1,4/10/2024 14:14,R_7EfJbYDZFNtLuOQ,,,,,41.217,-73.0552,anonymous,EN,2,,40,2,,1,,,,,,,,,6,1,4,1.519,11.795,12.796,8,63f7df76fda679592c5132bf,18,6616a611b1d4fd89aac7dfaa,661700f825dda7f4f84cd808
4/10/2024 14:13,4/10/2024 14:14,0,12.75.126.38,100,36,1,4/10/2024 14:14,R_2CeW4oCiv835t17,,,,,28.5815,-81.485,anonymous,EN,2,,46,1,,1,,,,,,,,,1,1,2,3.92,31.109,31.911,35,5c31e4f46558270001bd6c90,5,6616a611b1d4fd89aac7dfaa,66170057c197a1d2ccfe337f
4/10/2024 14:14,4/10/2024 14:14,0,73.205.46.92,100,19,1,4/10/2024 14:14,R_2wF94eUFgGGwxRy,,,,,26.2134,-80.2239,anonymous,EN,1,,66,2,,1,,,,,,,,,6,1,5,1.938,17.479,18.773,7,5f77c6a1a110ce346dc016ec,13,6616a611b1d4fd89aac7dfaa,661700ed32eb411fec4298a9
4/10/2024 14:14,4/10/2024 14:14,0,96.242.16.76,100,18,1,4/10/2024 14:14,R_22VgLrgaVwcFpji,,,,,40.6129,-74.416,anonymous,EN,2,,50,2,,1,,,,,,,,,4,1,5,1.32,17.214,18.118,8,5ca24b9ceb041e00152164f0,10,6616a611b1d4fd89aac7dfaa,661700ec94235898523f02eb
4/10/2024 14:14,4/10/2024 14:14,0,73.14.8.203,100,28,1,4/10/2024 14:14,R_2i3usRxqtwL8ryf,,,,,39.5892,-105.1359,anonymous,EN,2,,54,3,,1,,,,,,,,,3,1,4,2.547,22.99,26.702,7,62d44d484a28cd313e2c3ba4,1,6616a611b1d4fd89aac7dfaa,661700a3252cd202424d0209
4/10/2024 14:14,4/10/2024 14:14,0,73.162.141.159,100,23,1,4/10/2024 14:14,R_2jBZ4srMGxDOH5O,,,,,37.3897,-122.0832,anonymous,EN,1,,41,2,,,,1,,,,,,,6,1,4,2.128,21.784,22.802,10,5c5c75d6329ee20001083061,10,6616a611b1d4fd89aac7dfaa,661700ce7b5af81aa2fe3330
4/10/2024 14:14,4/10/2024 14:14,0,97.120.84.128,100,21,1,4/10/2024 14:14,R_7MNjK2bxAUpU1dk,,,,,45.5173,-122.6398,anonymous,EN,1,,54,3,,1,,,,,,,,,3,1,4,1.499,18.985,20.089,8,6431a039ddca4f4c86f68b05,18,6616a611b1d4fd89aac7dfaa,661700f58bdd4ff53880c045
4/10/2024 14:14,4/10/2024 14:14,0,47.189.247.205,100,32,1,4/10/2024 14:14,R_1OluYhRyDq18eUz,,,,,33.0809,-96.7241,anonymous,EN,2,,38,1,,1,,,,,,,,,6,1,5,22.992,31.375,32.125,8,5f5ce7f940a2614f6cb6e747,7,6616a611b1d4fd89aac7dfaa,6616fedadfb0b47a66f8ddb8
4/10/2024 14:14,4/10/2024 14:14,0,130.126.255.45,100,24,1,4/10/2024 14:14,R_70uLAhODNcZCkq5,,,,,40.112,-88.2365,anonymous,EN,4,genderqueer,36,-99,,1,,,,,,,,,5,3,5,5.506,23.34,23.971,9,60799c99d0e2e5af00503b69,15,6616a611b1d4fd89aac7dfaa,66170104e40f85b94a2fbe1b
4/10/2024 14:13,4/10/2024 14:14,0,174.99.82.58,100,64,1,4/10/2024 14:14,R_2rNJwOtInxbDZHw,,,,,35.6353,-78.4503,anonymous,EN,2,,70,3,,1,,,,,,,,,1,1,2,6.37,60.601,62.102,14,63caa01beb22afd1f8a42b54,10,6616a611b1d4fd89aac7dfaa,6616ffb92d61ac4543dbdb63
4/10/2024 14:14,4/10/2024 14:14,0,172.56.168.154,100,17,1,4/10/2024 14:14,R_19mEUrDxBNbDA8U,,,,,38.6226,-121.3885,anonymous,EN,2,,48,2,,1,,,,,,,,,6,1,3,1.251,16.542,17.152,17,614f23fabc0fcaa3cdfb9e05,16,6616a611b1d4fd89aac7dfaa,6617010a21706d900529c9a4
4/10/2024 14:14,4/10/2024 14:14,0,12.75.116.60,100,52,1,4/10/2024 14:14,R_78Z8HzdliszHuzT,,,,,37.9648,-121.77,anonymous,EN,1,,57,1,,1,,,,,,,,,2,1,2,4.242,51.391,51.887,50,660eab035821349c9d01e870,5,6616a611b1d4fd89aac7dfaa,6617009eb4c76520233e9b54
4/10/2024 14:14,4/10/2024 14:14,0,76.177.73.250,100,18,1,4/10/2024 14:14,R_3ESdkm1K34UZ0a0,,,,,38.0178,-84.932,anonymous,EN,1,,58,2,,1,,,,,,,,,6,1,4,1.616,15.928,17.08,7,55d7844969dbc30012b67f69,3,6616a611b1d4fd89aac7dfaa,661700f9657c150e7bf43f74
4/10/2024 14:14,4/10/2024 14:14,0,73.211.223.86,100,15,1,4/10/2024 14:14,R_2GUNrPWFcnlgjoa,,,,,42.1047,-87.7566,anonymous,EN,1,,40,2,,1,,,,,,,,,6,1,4,1.34,13.149,15.103,7,5d548912e1c7130018e019dc,8,6616a611b1d4fd89aac7dfaa,6617011572a08ba4a1dee9ad
4/10/2024 14:14,4/10/2024 14:15,0,107.223.123.48,100,29,1,4/10/2024 14:15,R_1TYp1eGwlloa0co,,,,,36.8902,-89.5826,anonymous,EN,2,,51,2,,1,,,,,,,,,5,1,3,1.76,28.244,28.803,16,660c5b8673b8719d3a12209c,16,6616a611b1d4fd89aac7dfaa,661700f029d63b5d1e801cbb
4/10/2024 14:10,4/10/2024 14:15,0,96.241.42.145,100,258,1,4/10/2024 14:15,R_3JPWjqFBAgi0EEi,,,,,38.8851,-77.1803,anonymous,EN,1,,32,1,,1,,,,,,,,,3,1,4,232.298,255.383,257.262,12,5e646abe244a7f1feb0f6321,4,6616a611b1d4fd89aac7dfaa,6616ffb872a08ba4a1dee964
4/10/2024 14:14,4/10/2024 14:15,0,76.14.58.131,100,16,1,4/10/2024 14:15,R_2f9nNgTc87p0VtS,,,,,37.9208,-122.0182,anonymous,EN,2,,36,2,,1,,,,,,,,,4,-99,-99,1.358,14.307,15.572,7,60ba366b3792b3b40b6716bc,3,6616a611b1d4fd89aac7dfaa,661701215f96b52eaa90ce9d
4/10/2024 14:14,4/10/2024 14:15,0,71.230.29.244,100,24,1,4/10/2024 14:15,R_11F1fd6zn2AIiTA,,,,,40.0459,-75.5307,anonymous,EN,1,,27,1,,1,,,,,,,,,4,1,4,1.686,22.165,23.375,7,650708cb2c0e95bedcffc923,4,6616a611b1d4fd89aac7dfaa,661700d09f0b8ad5b4002d10
4/10/2024 14:14,4/10/2024 14:15,0,47.144.8.35,100,22,1,4/10/2024 14:15,R_5C19jYb8nagZmY9,,,,,34.2268,-119.0488,anonymous,EN,2,,63,3,,1,,,,,,,,,6,1,3,1.699,20.311,21.423,8,610763db336c7d883758810d,5,6616a611b1d4fd89aac7dfaa,661700f3d0da0897f2dcdf75
4/10/2024 14:14,4/10/2024 14:15,0,174.83.211.152,100,29,1,4/10/2024 14:15,R_1zFHe8YgtUzAHQ2,,,,,38.9177,-119.7266,anonymous,EN,2,,21,1,,1,,,,,,,,,-99,3,3,4.477,22.335,26.966,7,60fd0333735105a1f8a0f235,12,6616a611b1d4fd89aac7dfaa,661700fcecb13063c7450cba
4/10/2024 14:15,4/10/2024 14:15,0,35.145.15.166,100,19,1,4/10/2024 14:15,R_1qdFfI2ytKhAwF3,,,,,28.5436,-81.3738,anonymous,EN,1,,26,1,,,,1,,,,,,,2,1,4,1.426,18.093,19.085,18,61004a2ac5aa0f36184a6648,17,6616a611b1d4fd89aac7dfaa,661700f2c0b45eebb3041577
4/10/2024 14:14,4/10/2024 14:15,0,173.23.61.160,100,23,1,4/10/2024 14:15,R_1S3a0LEEP1W8elU,,,,,41.5576,-90.5461,anonymous,EN,2,,36,2,,,,,1,,,,,,2,1,4,2.401,20.319,22.928,15,5fed6c9c0d786daf31f29f3d,7,6616a611b1d4fd89aac7dfaa,661700fee2867f3854c241f3
4/10/2024 14:15,4/10/2024 14:15,0,73.71.169.34,100,18,1,4/10/2024 14:15,R_124HGKzECFD4o8q,,,,,37.7562,-122.4866,anonymous,EN,2,,41,1,,1,,,,,,,,,6,2,4,1.344,15.113,17.05,8,5dd72efa82569a6d38e06854,14,6616a611b1d4fd89aac7dfaa,661700d78a816706bef5199c
4/10/2024 14:14,4/10/2024 14:15,0,75.223.38.36,100,41,1,4/10/2024 14:15,R_2czrgPVNz70eFZj,,,,,36.1506,-115.1805,anonymous,EN,2,,62,2,,,,,1,,,,,,5,1,2,2.936,38.993,40.765,7,65d7a46fe91985a59bcdf028,9,6616a611b1d4fd89aac7dfaa,661700aea615a367b1f1fa64
4/10/2024 14:15,4/10/2024 14:15,0,73.3.127.105,100,23,1,4/10/2024 14:15,R_2HzVyryTZGkIrFL,,,,,40.6981,-111.9999,anonymous,EN,1,,29,1,,1,,1,,,,,,,3,3,3,1.029,20.729,21.568,10,63d4002eb09f5d9e08e6589e,12,6616a611b1d4fd89aac7dfaa,6617010a1ed3e450b152dea2
4/10/2024 14:14,4/10/2024 14:15,0,71.83.252.170,100,33,1,4/10/2024 14:15,R_7wgwoOwsIy0kvkd,,,,,46.2532,-119.2864,anonymous,EN,1,,43,1,,,,,,1,,,,,6,1,4,2.129,30.542,31.526,23,5c5fca504fff5700017ecd34,11,6616a611b1d4fd89aac7dfaa,661700f6642a5cc354041535
4/10/2024 14:15,4/10/2024 14:15,0,66.177.156.68,100,20,1,4/10/2024 14:15,R_70dUBOYuUXtsNko,,,,,30.132,-81.7726,anonymous,EN,3,,28,1,,1,,,,,,,,,1,3,2,1.383,18.284,19.367,7,63ea4e8c0e9a66f5843ed4ac,10,6616a611b1d4fd89aac7dfaa,66170110718fb40468d0522d
4/10/2024 14:15,4/10/2024 14:15,0,96.248.8.44,100,22,1,4/10/2024 14:15,R_7HucdSglx1ALvW1,,,,,37.5137,-77.2664,anonymous,EN,2,,53,1,,,1,,,,,,,,4,1,5,2.276,17.642,19.303,9,65344ec64854d12a1baf93d6,5,6616a611b1d4fd89aac7dfaa,66170122dbd49045a9b7fd7a
4/10/2024 14:15,4/10/2024 14:15,0,71.78.23.147,100,14,1,4/10/2024 14:15,R_1drzrMTVnkQvZDj,,,,,32.926,-96.9666,anonymous,EN,1,,24,1,,,,,1,,,,,,5,1,4,0.848,12.53,13.203,7,5ede9f90fec542124bb8e167,11,6616a611b1d4fd89aac7dfaa,66170156554018847580c055
4/10/2024 14:15,4/10/2024 14:15,0,174.208.45.63,100,38,1,4/10/2024 14:15,R_2hoMlJ3u2pTUwhX,,,,,42.8354,-78.7573,anonymous,EN,2,,29,1,,1,,,,,,,,,6,1,5,5.573,36.148,36.835,18,5e2a079b3d8aa107066c51c6,11,6616a611b1d4fd89aac7dfaa,6617010f65264a0308a3014f
4/10/2024 14:15,4/10/2024 14:15,0,173.173.20.124,100,38,1,4/10/2024 14:15,R_2fZXKTRgswohdee,,,,,31.0736,-97.4727,anonymous,EN,2,,40,2,,1,,,,,,,,,2,3,3,2.515,36.056,37.488,13,5dcf40686d5225091e31fe14,7,6616a611b1d4fd89aac7dfaa,6617006d140bee385d5868bb
4/10/2024 14:15,4/10/2024 14:15,0,76.255.204.250,100,15,1,4/10/2024 14:15,R_5DqNRwbAWCwQVd1,,,,,41.8972,-87.6196,anonymous,EN,2,,27,2,,1,,,,,,,,,6,1,5,3.893,14.34,15.052,8,60fdc73e9fc2f113dc1ff96d,17,6616a611b1d4fd89aac7dfaa,661701527fc752e94c45f78d
4/10/2024 14:15,4/10/2024 14:15,0,172.58.242.84,100,31,1,4/10/2024 14:15,R_7oyTUw1mdWxq4fg,,,,,39.0005,-76.9712,anonymous,EN,1,,35,2,,,1,,,,,,,,2,1,3,1.359,22.231,24.204,11,65d79a97b88cea86747d57e1,2,6616a611b1d4fd89aac7dfaa,66170061b5024c13df19e10c
4/10/2024 14:15,4/10/2024 14:15,0,50.5.238.96,100,24,1,4/10/2024 14:15,R_1MXJ4cAKLtXUVcd,,,,,39.2648,-84.3221,anonymous,EN,2,,32,1,,,1,,,,,,,,2,1,4,3.548,21.825,23.359,7,65e66e135377b85505e87283,4,6616a611b1d4fd89aac7dfaa,661700c96d19956b6d491ba4
4/10/2024 14:15,4/10/2024 14:15,0,99.102.143.192,100,16,1,4/10/2024 14:15,R_1BV11BJcNhLtnHI,,,,,33.9588,-83.4384,anonymous,EN,1,,42,2,,1,,,,,,,,,6,1,5,1.784,14.402,15.3,9,568899d9d7848e0005399c6b,5,6616a611b1d4fd89aac7dfaa,6617014195a942c98c081967
4/10/2024 14:15,4/10/2024 14:15,0,136.58.116.103,100,15,1,4/10/2024 14:15,R_5srh7mJKphSOJR7,,,,,36.1579,-86.8608,anonymous,EN,1,,30,1,,1,,,,,,,,,4,2,4,1.143,14.404,15.381,7,62dc587c7c0dd665ce6c299c,16,6616a611b1d4fd89aac7dfaa,6617014b642a5cc354041545
4/10/2024 14:15,4/10/2024 14:15,0,99.190.36.215,100,21,1,4/10/2024 14:15,R_2tfnsPGKhoDG3jJ,,,,,33.7344,-84.0986,anonymous,EN,1,,27,1,,,1,,,,,,,,6,1,4,2.061,18.202,20,9,65fa784f4c8efea56f3609d4,8,6616a611b1d4fd89aac7dfaa,6617014ef39c0d4f6b371052
4/10/2024 14:15,4/10/2024 14:15,0,98.109.174.181,100,34,1,4/10/2024 14:15,R_78zXlcQUpepEh5Y,,,,,40.9241,-74.514,anonymous,EN,2,,77,2,,1,,,,,,,,,5,1,4,5.329,32.597,34.173,12,5e51c83155087a204d8e7f1f,11,6616a611b1d4fd89aac7dfaa,66170106930682ea90c8ed80
4/10/2024 14:15,4/10/2024 14:15,0,174.171.69.102,100,18,1,4/10/2024 14:15,R_7YevZISCT9xZq5r,,,,,29.5183,-95.0977,anonymous,EN,1,,32,-99,,1,,,,,,,,,5,1,4,0.747,17.183,17.84,22,600735ac42969f1dbea8a16f,16,6616a611b1d4fd89aac7dfaa,6617016042c7a1e3256af4c0
4/10/2024 14:15,4/10/2024 14:15,0,24.112.236.82,100,19,1,4/10/2024 14:15,R_2QS5PSOteNTLotm,,,,,40.6124,-80.064,anonymous,EN,2,,23,1,,1,,,,,,,,,5,1,4,1.395,13.629,18.651,10,5faa241191ed672f7830755d,3,6616a611b1d4fd89aac7dfaa,6616fd7becd84ffbc849ec2c
4/10/2024 14:15,4/10/2024 14:15,0,12.75.116.119,100,23,1,4/10/2024 14:15,R_1f2ZL2hcVpd9meO,,,,,37.9648,-121.77,anonymous,EN,2,,27,1,,,,,,,,1,,Creole ,6,1,4,1.615,21.15,22.3,17,6115c8cbd1923433e1832a02,1,6616a611b1d4fd89aac7dfaa,66170143d4841a81db91ebb9
4/10/2024 14:15,4/10/2024 14:16,0,174.240.115.170,100,22,1,4/10/2024 14:16,R_2KHZ7pShEdPa4eE,,,,,42.9178,-85.6995,anonymous,EN,2,,41,1,,1,,,,,,,,,2,1,2,2.635,19.778,21.367,7,617378aeffbba11d8971051c,7,6616a611b1d4fd89aac7dfaa,66170126488493cce8e91cfd
4/10/2024 14:15,4/10/2024 14:16,0,68.186.20.56,100,15,1,4/10/2024 14:16,R_2G7z9HPde7Rim9r,,,,,45.6056,-121.1807,anonymous,EN,1,,39,1,,1,,,,,,,,,1,1,2,0.919,12.866,14.288,7,58c3cbfeb101a7000129379f,13,6616a611b1d4fd89aac7dfaa,66170155a86f4186ab4a3241
4/10/2024 14:15,4/10/2024 14:16,0,107.77.208.33,100,41,1,4/10/2024 14:16,R_51ad6Kf8cPGVV5c,,,,,41.8764,-87.6133,anonymous,EN,2,,37,2,,1,,,,,,,,,2,3,3,3.324,36.043,39.744,7,5d701566b1a79d00165c65ae,13,6616a611b1d4fd89aac7dfaa,66170112653bca139e801b1b
4/10/2024 14:15,4/10/2024 14:16,0,24.21.0.20,100,25,1,4/10/2024 14:16,R_3EeIKBqwNM68vrr,,,,,45.6652,-122.5215,anonymous,EN,1,,40,1,,1,,,,,,,,,3,1,2,1.27,16.386,23.311,9,59e7d3f97f3d71000171def0,10,6616a611b1d4fd89aac7dfaa,6617013ab2e78ad6e249ecbd
4/10/2024 14:15,4/10/2024 14:16,0,136.34.128.139,100,26,1,4/10/2024 14:16,R_2gb6KnDGlJyvhyt,,,,,38.901,-94.596,anonymous,EN,1,,39,3,,1,,,,,,,,,4,1,4,1.589,22.469,24.973,9,63112d166c18ea59f6b05400,16,6616a611b1d4fd89aac7dfaa,6617015bd9af9c3aa9c6107d
4/10/2024 14:16,4/10/2024 14:16,0,72.239.69.216,100,18,1,4/10/2024 14:16,R_29tB9DoGdoXkQDt,,,,,28.5531,-81.7597,anonymous,EN,1,,23,1,,1,,1,,,,,,,3,1,4,1.511,17.065,17.758,22,633b82ab54af035c569082fb,10,6616a611b1d4fd89aac7dfaa,661701628a816706bef519ba
4/10/2024 14:16,4/10/2024 14:16,0,73.250.152.37,100,16,1,4/10/2024 14:16,R_23aoZN6w1Ap3X47,,,,,39.5693,-76.9869,anonymous,EN,1,,40,2,,1,,,,,,,,,6,1,4,0.887,15.166,16.289,7,656b42294a6b098623723be7,2,6616a611b1d4fd89aac7dfaa,6617015c65377b341dbd510b
4/10/2024 14:16,4/10/2024 14:16,0,174.199.38.122,100,17,1,4/10/2024 14:16,R_3sghpmCsXWNzeVg,,,,,44.9618,-93.2638,anonymous,EN,2,,33,2,,1,,,,,,,,,6,1,3,3.263,15.875,16.337,17,5840ab967985bf00016f4a10,1,6616a611b1d4fd89aac7dfaa,6617016b1ed3e450b152deb3
4/10/2024 14:16,4/10/2024 14:16,0,73.48.187.50,100,26,1,4/10/2024 14:16,R_7jtP5vNLor0zDsl,,,,,38.6841,-121.0676,anonymous,EN,1,,29,1,,1,,,,,,,,,1,1,2,0.993,24.963,25.738,23,627448a7458cf55c0cdea3bb,17,6616a611b1d4fd89aac7dfaa,661700fca0db562e15450cb7
4/10/2024 14:16,4/10/2024 14:16,0,141.164.113.55,100,26,1,4/10/2024 14:16,R_2HiBnibRy4R3nee,,,,,47.4221,-120.3266,anonymous,EN,1,,34,2,,,1,,1,,,,,,6,1,4,1.99,24.496,25.753,13,5b65dc1c831b090001ca5021,12,6616a611b1d4fd89aac7dfaa,6616ff72bb9b8729f6601b28
4/10/2024 14:15,4/10/2024 14:16,0,75.243.205.202,100,29,1,4/10/2024 14:16,R_3FkvhktH4EOYFFL,,,,,45.5375,-122.5989,anonymous,EN,2,,25,1,,,,,1,,,,,,2,1,4,1.336,27.301,28.83,7,615374298783c874703e15a6,5,6616a611b1d4fd89aac7dfaa,661701397132a63f70491b95
4/10/2024 14:16,4/10/2024 14:16,0,172.56.10.120,100,18,1,4/10/2024 14:16,R_35YqfhjxQeGC443,,,,,44.9402,-93.2188,anonymous,EN,2,,47,4,,1,,,,,,,,,2,1,3,1.868,16.589,17.729,7,5dbe5d44aab19f35c5459b57,8,6616a611b1d4fd89aac7dfaa,661701687eb048d1fe4a3214
4/10/2024 14:16,4/10/2024 14:16,0,72.213.172.169,100,23,1,4/10/2024 14:16,R_2p5y5nWQzKhk6NM,,,,,36.0606,-95.9456,anonymous,EN,2,,33,1,,1,,,,,,,,,1,3,2,1.57,21.042,22.141,13,5ef98087540ce971a8fb4280,14,6616a611b1d4fd89aac7dfaa,6617010ea03e1b5c297b0f15
4/10/2024 14:16,4/10/2024 14:16,0,24.35.36.82,100,33,1,4/10/2024 14:16,R_1w6sGP3E9YWKvNr,,,,,30.2337,-85.6421,anonymous,EN,1,,31,1,,1,,,,,,,,,1,1,4,4.686,30.811,32.534,8,63d82b2de40f94ceb14816cc,4,6616a611b1d4fd89aac7dfaa,661701184c6b0da9791ce78a
4/10/2024 14:16,4/10/2024 14:16,0,68.98.231.86,100,23,1,4/10/2024 14:16,R_7F2jJzuuJn8vuhw,,,,,33.5658,-112.1724,anonymous,EN,2,,49,1,,1,,,,,,,,,2,1,2,1.388,20.662,22.379,7,599467b55f49420001cafa81,9,6616a611b1d4fd89aac7dfaa,6617013b6dacc2a4bfe1cfd6
4/10/2024 14:16,4/10/2024 14:16,0,157.131.108.9,100,29,1,4/10/2024 14:16,R_739iAGSfgV1b9Z8,,,,,37.9269,-122.3313,anonymous,EN,2,,46,2,,,,,,1,,,,,3,1,3,3.386,28.447,29.005,27,6566391df297b5d5a039e4e5,7,6616a611b1d4fd89aac7dfaa,66170118f201fd46ff5730cb
4/10/2024 14:16,4/10/2024 14:16,0,174.238.107.41,100,24,1,4/10/2024 14:16,R_7pRyStNVnsm7HPR,,,,,35.2296,-80.843,anonymous,EN,2,,49,2,,1,,,,,,,,,2,1,4,1.215,22.508,23.737,14,658576f907b188a490cb0393,18,6616a611b1d4fd89aac7dfaa,6617013eaeef1c6c1fe42ddf
4/10/2024 14:16,4/10/2024 14:16,0,136.62.28.150,100,12,1,4/10/2024 14:16,R_2bGXsuv0MOiWm5G,,,,,30.2949,-97.7088,anonymous,EN,1,,33,1,,1,,,,,,,,,3,1,4,1.425,10.899,11.465,11,578673a9275be6000135880e,3,6616a611b1d4fd89aac7dfaa,661700ee7b5af81aa2fe3338
